Invoice ID,Unit price,Quantity,Tax 5%,Total,Date,Time,cogs,gross margin percentage,gross income,Rating,Branch_B,Branch_C,City_Naypyitaw,City_Yangon,Customer type_Normal,Gender_Male,Product line_Fashion accessories,Product line_Food and beverages,Product line_Health and beauty,Product line_Home and lifestyle,Product line_Sports and travel,Payment_Credit card,Payment_Ewallet,Quantity_bin
864-24-7918,-1.177511620784867,1.5366353119986127,-0.2678268085862063,-0.26782680858620633,2019-02-22,15,-0.2678268085862063,4.761904762,-0.2678268085862063,0.6562766236636954,False,False,False,True,False,False,False,False,False,False,True,False,False,High
359-94-5395,1.4012817003705051,-1.54348001272021,-0.9177473208509348,-0.9177473208509349,2019-03-15,10,-0.9177473208509349,4.761904762,-0.9177473208509348,1.6459601686191492,True,False,False,False,True,True,False,False,True,False,False,True,False,Low
401-09-4232,1.17130877130569,-0.1745398684007332,0.5377379599354516,0.5377379599354515,2019-02-11,18,0.5377379599354515,4.761904762,0.5377379599354516,1.4130934521590424,False,True,True,False,False,True,False,False,False,True,False,False,True,Medium
751-15-6198,-1.2333999516577614,0.16769516767913598,-0.724292148649075,-0.7242921486490751,2019-01-12,16,-0.7242921486490751,4.761904762,-0.724292148649075,0.5398432654336426,True,False,False,False,True,True,False,False,False,False,True,False,True,Medium
324-41-6833,-0.9618883982955249,0.8521652398388743,-0.2819257941927905,-0.28192579419279057,2019-03-03,19,-0.2819257941927906,4.761904762,-0.2819257941927905,-1.0902237497871041,False,True,True,False,False,False,False,False,False,False,False,False,True,High
474-33-8305,0.44249472681456864,0.5099302037590051,0.7012861929718296,0.7012861929718295,2019-03-23,13,0.7012861929718295,4.761904762,0.7012861929718296,-0.04232352571662398,False,True,True,False,False,True,True,False,False,False,False,False,True,High
759-29-9521,-0.2534660420958649,1.1944002759187435,0.5684566588782822,0.5684566588782822,2019-03-04,11,0.5684566588782821,4.761904762,0.5684566588782822,0.598059944548669,False,False,False,True,False,False,True,False,False,False,False,False,False,High
831-81-6575,0.752146289758983,1.1944002759187435,1.5924275317055738,1.5924275317055732,2019-02-23,11,1.592427531705573,4.761904762,1.5924275317055738,0.598059944548669,True,False,False,False,False,False,False,False,False,False,False,False,False,High
220-68-6701,0.8231395749218485,-0.5167749044806024,0.009795035267081092,0.009795035267081127,2019-03-17,16,0.009795035267081,4.761904762,0.009795035267081092,-1.6141738618223438,False,False,False,True,True,False,False,False,False,True,False,False,False,Low
618-34-8551,1.4163866546604766,-1.2012449766403408,-0.5179342684072502,-0.5179342684072503,2019-01-16,18,-0.5179342684072502,4.761904762,-0.5179342684072502,0.8891433401238023,False,False,False,True,True,False,False,False,False,False,True,True,False,Low
257-60-7754,-0.20550781222520573,-0.5167749044806024,-0.455727834943048,-0.45572783494304797,2019-01-08,17,-0.4557278349430481,4.761904762,-0.455727834943048,1.1802267356989355,False,False,False,True,True,False,False,False,False,False,False,False,False,Low
559-61-5987,-1.4320301005708855,-1.54348001272021,-1.2383069845060926,-1.2383069845060926,2019-01-14,10,-1.2383069845060926,4.761904762,-1.2383069845060926,0.9473600192388287,True,False,False,False,True,False,False,False,True,False,False,False,False,Low
189-55-2313,0.24575269718769077,1.5366353119986127,1.3424482444809527,1.3424482444809527,2019-01-31,10,1.3424482444809525,4.761904762,1.3424482444809527,-0.566273637751864,False,True,True,False,True,False,True,False,False,False,False,False,True,High
565-91-4567,-1.6963668006453856,0.8521652398388743,-0.9467143276426445,-0.9467143276426444,2019-03-15,14,-0.9467143276426445,4.761904762,-0.9467143276426445,-0.44984027952181066,True,False,False,False,True,True,False,False,True,False,False,False,True,High
380-60-5336,-0.5819987979027436,1.5366353119986127,0.4059338066132922,0.40593380661329226,2019-02-24,18,0.40593380661329226,4.761904762,0.4059338066132922,-1.1484404289021306,False,False,False,True,True,False,False,False,False,False,False,True,False,High
815-04-6282,0.35110975336024147,-0.1745398684007332,0.07375316088240444,0.07375316088240426,2019-02-08,12,0.07375316088240447,4.761904762,0.07375316088240444,-0.2751902421767308,False,True,True,False,False,False,False,False,False,False,True,True,False,Medium
674-56-6360,1.4907785545385859,-1.54348001272021,-0.9076216857334788,-0.9076216857334789,2019-03-22,14,-0.9076216857334789,4.761904762,-0.9076216857334788,-0.566273637751864,False,False,False,True,True,True,False,False,False,False,False,False,False,Low
778-34-2523,-0.2663052532423407,0.8521652398388743,0.3476579994394105,0.34765799943941045,2019-01-24,10,0.3476579994394103,4.761904762,0.3476579994394105,-1.1484404289021306,False,False,False,True,False,False,False,False,False,False,False,False,False,High
499-27-7781,-0.09297590276491845,0.8521652398388743,0.5045412574617667,0.5045412574617666,2019-03-14,16,0.5045412574617667,4.761904762,0.5045412574617667,-1.1484404289021306,True,False,False,False,True,False,False,True,False,False,False,False,True,High
477-59-2456,-0.38638963984761354,0.5099302037590051,0.04482887828950271,0.044828878289502556,2019-01-23,11,0.044828878289502556,4.761904762,0.04482887828950271,1.2966600939289885,False,True,True,False,True,False,True,False,False,False,False,False,False,High
832-51-6761,-0.8229228188277876,0.8521652398388743,-0.1561457529025354,-0.15614575290253552,2019-01-19,20,-0.15614575290253538,4.761904762,-0.1561457529025354,1.5295268103890953,False,False,False,True,True,True,False,True,False,False,False,False,True,High
869-11-3082,1.5289185641207634,-0.5167749044806024,0.3292011455544273,0.3292011455544273,2019-01-27,20,0.3292011455544272,4.761904762,0.3292011455544273,0.8309266610087758,True,False,False,False,False,True,False,False,True,False,False,True,False,Low
190-59-3964,-0.32143833640073644,-0.1745398684007332,-0.3067058295013327,-0.3067058295013327,2019-02-03,14,-0.3067058295013327,4.761904762,-0.3067058295013327,-0.566273637751864,True,False,False,False,False,True,False,True,False,False,False,True,False,Medium
366-43-6862,-0.1050598661968956,-0.5167749044806024,-0.4102692874115156,-0.4102692874115156,2019-03-25,16,-0.4102692874115156,4.761904762,-0.4102692874115156,-0.1587568839466774,True,False,False,False,True,True,False,False,False,False,False,False,True,Low
186-43-8965,-0.3018018958237735,-1.2012449766403408,-0.9067244775585145,-0.9067244775585145,2019-02-24,10,-0.9067244775585144,4.761904762,-0.9067244775585145,-1.6723905409373707,False,False,False,True,False,False,False,False,False,True,False,True,False,Low
784-21-9238,-1.718268984365844,-1.54348001272021,-1.2706919272024286,-1.2706919272024286,2019-02-07,14,-1.2706919272024286,4.761904762,-1.2706919272024286,-0.6244903168668905,False,True,True,False,False,True,False,False,False,False,True,False,False,Low
276-75-6884,0.4923410759714741,-0.8590099405604715,-0.4334685273641679,-0.43346852736416797,2019-03-04,10,-0.43346852736416797,4.761904762,-0.4334685273641679,1.0055766983538552,False,False,False,True,True,False,False,False,True,False,False,False,False,Low
109-86-4363,0.16645168716534073,0.5099302037590051,0.48266646767215704,0.48266646767215715,2019-02-14,11,0.48266646767215704,4.761904762,0.48266646767215704,-1.439523824477264,True,False,False,False,False,False,False,False,False,False,True,True,False,High
569-76-2760,-1.27116233738269,-0.5167749044806024,-0.9379985910858469,-0.9379985910858468,2019-01-29,18,-0.9379985910858468,4.761904762,-0.9379985910858469,-0.21697356306170434,False,False,False,True,False,False,False,False,False,False,True,True,False,Low
222-42-0244,0.6207331874362314,1.1944002759187435,1.458615341039446,1.4586153410394456,2019-01-28,13,1.4586153410394458,4.761904762,1.458615341039446,0.4234099072035891,True,False,False,False,False,False,False,False,True,False,False,True,False,High
760-53-9233,-0.5434811644633163,-0.8590099405604715,-0.785045959353811,-0.785045959353811,2019-03-26,18,-0.7850459593538112,4.761904762,-0.785045959353811,0.8891433401238023,False,False,False,True,False,True,True,False,False,False,False,True,False,Low
538-22-0304,0.35035450564574305,1.5366353119986127,1.4607942751786456,1.4607942751786451,2019-03-24,18,1.4607942751786451,4.761904762,1.4607942751786456,-1.0320070706720772,False,True,True,False,True,True,False,False,False,False,False,False,False,High
416-17-9926,0.7004118213158307,1.5366353119986127,1.856847598127241,1.8568475981272403,2019-01-01,14,1.8568475981272408,4.761904762,1.856847598127241,-1.5559571827073173,False,False,False,True,False,False,False,False,False,False,False,True,False,High
237-44-6163,-1.7035416539331218,0.8521652398388743,-0.9532084058614347,-0.9532084058614347,2019-01-24,17,-0.9532084058614347,4.761904762,-0.9532084058614347,0.3651932280885622,False,False,False,True,True,True,False,False,False,False,False,False,False,High
636-17-0325,0.26048002762041295,-0.5167749044806024,-0.24484118962759308,-0.24484118962759316,2019-02-25,18,-0.2448411896275931,4.761904762,-0.24484118962759308,1.4713101312740688,True,False,False,False,True,True,False,False,True,False,False,False,False,Low
343-75-9322,-1.654828176347964,0.8521652398388743,-0.9091170326917529,-0.9091170326917529,2019-01-09,16,-0.9091170326917529,4.761904762,-0.9091170326917529,-1.6723905409373707,True,False,False,False,False,False,False,False,False,False,True,False,False,High
528-14-9470,1.3453933694976106,-1.54348001272021,-0.9240705022744939,-0.9240705022744938,2019-02-14,14,-0.9240705022744939,4.761904762,-0.9240705022744939,1.2966600939289885,False,False,False,True,False,True,False,False,True,False,False,False,True,Low
427-45-9297,-0.5642504766120271,0.5099302037590051,-0.09603280517991687,-0.09603280517991693,2019-03-12,11,-0.09603280517991687,4.761904762,-0.09603280517991687,-0.9155737124420238,True,False,False,False,False,False,False,False,False,True,False,False,True,High
807-34-3742,-0.1243186829166091,-1.54348001272021,-1.090353084034573,-1.090353084034573,2019-03-26,19,-1.0903530840345732,4.761904762,-1.090353084034573,-0.6827069959819174,False,False,False,True,True,True,True,False,False,False,False,False,False,Low
288-62-1085,-0.6469501013496206,-0.1745398684007332,-0.49084712636308525,-0.49084712636308525,2019-01-09,13,-0.49084712636308536,4.761904762,-0.49084712636308525,-0.7991403542119708,False,False,False,True,False,True,True,False,False,False,False,False,True,Medium
670-71-7306,-0.4169771722848055,0.16769516767913598,-0.17007384171388842,-0.1700738417138885,2019-01-02,20,-0.17007384171388856,4.761904762,-0.17007384171388842,-1.0902237497871041,True,False,False,False,True,True,False,False,False,False,True,True,False,Medium
660-29-7083,0.007472043263391414,1.5366353119986127,1.0728585500035377,1.0728585500035375,2019-01-15,15,1.072858550003538,4.761904762,1.0728585500035377,-0.6827069959819174,False,True,True,False,True,True,False,False,False,False,False,False,False,High
271-77-8740,-0.998895536305955,0.16769516767913598,-0.5651017838910959,-0.5651017838910959,2019-01-01,11,-0.565101783891096,4.761904762,-0.5651017838910959,-1.1484404289021306,False,True,True,False,False,False,False,False,False,False,True,False,True,Medium
497-36-0989,-0.14093413263557786,-0.8590099405604715,-0.6484139715663668,-0.6484139715663668,2019-02-15,15,-0.6484139715663669,4.761904762,-0.6484139715663668,0.5398432654336426,False,False,False,True,True,True,True,False,False,False,False,False,False,Low
291-59-1384,0.17475941202482498,-1.54348001272021,-1.0565155185787707,-1.0565155185787707,2019-02-28,17,-1.0565155185787707,4.761904762,-1.0565155185787707,-0.566273637751864,True,False,False,False,True,True,False,False,False,False,False,False,False,Low
860-73-6466,-0.6118310826254371,-1.2012449766403408,-0.9768776120009732,-0.9768776120009733,2019-03-02,16,-0.9768776120009733,4.761904762,-0.9768776120009732,-1.1484404289021306,False,False,False,True,False,False,False,False,False,False,True,True,False,Low
549-23-9016,-1.54078577145868,-1.2012449766403408,-1.187080670135503,-1.187080670135503,2019-02-13,18,-1.187080670135503,4.761904762,-1.187080670135503,1.122010056583909,False,True,True,False,False,False,False,True,False,False,False,True,False,Low
896-34-0956,-1.2972183835328905,-1.54348001272021,-1.2230544455316967,-1.2230544455316967,2019-01-26,12,-1.223054445531697,4.761904762,-1.2230544455316967,-0.6244903168668905,False,False,False,True,True,True,True,False,False,False,False,False,False,Low
804-38-3935,1.4390440860954337,-0.8590099405604715,-0.1121398281304692,-0.11213982813046935,2019-01-30,11,-0.11213982813046941,4.761904762,-0.1121398281304692,-0.6244903168668905,False,False,False,True,False,True,False,False,False,False,False,True,False,Low
585-90-0249,0.6641599310198996,-1.54348001272021,-1.0011449569238213,-1.0011449569238213,2019-01-27,18,-1.0011449569238215,4.761904762,-1.0011449569238213,1.5877434895041216,False,False,False,True,False,True,False,False,False,False,False,False,True,Low
862-29-5914,-1.2571902546644662,-1.54348001272021,-1.2185256804580666,-1.2185256804580666,2019-01-30,17,-1.2185256804580669,4.761904762,-1.2185256804580666,0.9473600192388287,False,True,True,False,True,False,False,False,False,False,True,True,False,Low
845-94-6841,0.6498102244444263,1.1944002759187435,1.4882232108132731,1.488223210813273,2019-01-08,19,1.4882232108132727,4.761904762,1.4882232108132731,-1.7306072200523972,False,True,True,False,False,False,False,True,False,False,False,False,False,High
125-45-2293,1.6399399781520534,0.16769516767913598,1.2262384237236519,1.2262384237236519,2019-01-19,13,1.2262384237236519,4.761904762,1.2262384237236519,-1.6141738618223438,False,False,False,True,True,False,True,False,False,False,False,False,False,Medium
843-73-4724,0.6958803350288391,-1.54348001272021,-0.9975561242239636,-0.9975561242239636,2019-01-25,11,-0.9975561242239637,4.761904762,-0.9975561242239636,1.2966600939289885,False,False,False,True,True,True,True,False,False,False,False,False,False,Low
409-33-9708,1.616527299002598,-1.2012449766403408,-0.47264661767094907,-0.4726466176709492,2019-02-19,10,-0.4726466176709492,4.761904762,-0.47264661767094907,1.2966600939289885,False,False,False,True,True,False,True,False,False,False,False,False,True,Low
658-66-3967,-0.09373115047941714,0.5099302037590051,0.276607656821987,0.27660765682198707,2019-01-14,15,0.27660765682198696,4.761904762,0.276607656821987,-1.1484404289021306,False,True,True,False,True,True,False,False,True,False,False,False,True,High
866-70-2814,-0.10883610476938851,1.5366353119986127,0.9412680176754176,0.9412680176754172,2019-02-25,11,0.9412680176754173,4.761904762,0.9412680176754176,1.7623935268492021,True,False,False,False,True,False,False,False,False,False,False,False,True,High
160-22-2687,1.5209884631185286,-0.1745398684007332,0.7355510004157102,0.7355510004157101,2019-01-23,14,0.7355510004157101,4.761904762,0.7355510004157102,1.0637933774688826,False,False,False,True,False,False,False,False,True,False,False,False,True,Medium
895-03-6665,-0.7236077443712257,1.1944002759187435,0.08973201123653342,0.08973201123653322,2019-02-16,10,0.08973201123653314,4.761904762,0.08973201123653342,-1.6141738618223438,True,False,False,False,True,False,True,False,False,False,False,False,False,High
770-42-8960,-1.3047708606778763,0.8521652398388743,-0.5922743743328766,-0.5922743743328767,2019-01-01,19,-0.5922743743328766,4.761904762,-0.5922743743328766,-0.39162360040678423,True,False,False,False,True,True,False,True,False,False,False,False,False,High
748-45-2862,-1.03325930731564,-0.5167749044806024,-0.8303336100901121,-0.8303336100901122,2019-03-07,18,-0.8303336100901122,4.761904762,-0.8303336100901121,0.7144933027787219,False,False,False,True,False,False,False,False,False,True,False,False,False,Low
234-36-2483,0.07242334671026877,0.16769516767913598,0.16214952821580736,0.16214952821580722,2019-02-15,13,0.16214952821580728,4.761904762,0.16214952821580736,-1.0902237497871041,True,False,False,False,True,True,False,False,True,False,False,False,False,Medium
316-66-3011,-0.3036900151100198,1.1944002759187435,0.5173157929053082,0.5173157929053082,2019-01-23,12,0.5173157929053083,4.761904762,0.5173157929053082,-1.1484404289021306,False,False,False,True,False,False,False,True,False,False,False,False,False,High
848-95-6252,1.15544856930122,-1.54348001272021,-0.9455607742748331,-0.945560774274833,2019-02-20,13,-0.9455607742748331,4.761904762,-0.9455607742748331,0.015893153398402464,False,True,True,False,False,False,False,False,False,True,False,False,True,Low
840-76-5966,-1.6204644053382793,-1.2012449766403408,-1.2051102820324078,-1.2051102820324078,2019-01-08,18,-1.2051102820324078,4.761904762,-1.2051102820324078,0.4816265863186156,False,False,False,True,False,True,False,False,False,False,True,False,True,Low
152-03-4217,-1.6763527362111734,1.1944002759187435,-0.8804063710928904,-0.8804063710928903,2019-03-17,11,-0.8804063710928905,4.761904762,-0.8804063710928904,-1.5559571827073173,True,False,False,False,True,False,False,False,False,True,False,True,False,High
533-66-5566,-0.17378740821626562,0.5099302037590051,0.2132049457911657,0.21320494579116558,2019-01-12,11,0.21320494579116553,4.761904762,0.2132049457911657,0.015893153398402464,True,False,False,False,True,False,False,False,False,True,False,False,False,High
124-31-1458,0.9031958326586973,-0.8590099405604715,-0.2940167424554068,-0.2940167424554069,2019-01-08,14,-0.2940167424554068,4.761904762,-0.2940167424554068,-0.21697356306170434,False,False,False,True,False,False,False,False,False,False,False,False,False,Low
176-78-1170,-0.8255661858285327,-0.8590099405604715,-0.8807908888821608,-0.880790888882161,2019-01-26,15,-0.8807908888821608,4.761904762,-0.8807908888821608,0.19054319074348233,False,True,True,False,False,True,False,False,True,False,False,False,True,Low
361-59-0574,1.3163163324894158,0.8521652398388743,1.7801149370683764,1.7801149370683758,2019-03-15,14,1.7801149370683758,4.761904762,1.7801149370683764,-0.2751902421767308,True,False,False,False,False,True,False,False,False,False,True,True,False,High
101-81-4070,0.2699206240516451,-1.2012449766403408,-0.7773556035684014,-0.7773556035684015,2019-01-17,12,-0.7773556035684016,4.761904762,-0.7773556035684014,-1.206657108017157,False,True,True,False,False,False,False,False,True,False,False,False,True,Low
631-34-1880,-1.1843088502153543,-0.8590099405604715,-1.0025548554844799,-1.0025548554844799,2019-01-08,19,-1.0025548554844799,4.761904762,-1.0025548554844799,-1.5559571827073173,False,True,True,False,False,True,False,True,False,False,False,True,False,Low
852-82-2749,0.3367600467847688,-0.5167749044806024,-0.21032003699086543,-0.21032003699086535,2019-01-06,13,-0.2103200369908654,4.761904762,-0.21032003699086543,1.3548767730440159,False,False,False,True,True,True,False,False,False,False,True,False,True,Low
873-14-6353,-1.1650500334956406,0.5099302037590051,-0.5718522073027333,-0.5718522073027333,2019-02-16,10,-0.5718522073027332,4.761904762,-0.5718522073027333,0.07410983251342891,False,False,False,True,False,True,False,True,False,False,False,True,False,High
584-66-4073,0.03126234627009651,-1.54348001272021,-1.0727507141257464,-1.0727507141257466,2019-03-13,15,-1.0727507141257466,4.761904762,-1.0727507141257464,1.5295268103890953,False,True,True,False,True,True,True,False,False,False,False,False,True,Low
544-55-9589,-1.2930645211031484,1.5366353119986127,-0.3985628569381698,-0.3985628569381699,2019-01-28,11,-0.3985628569381698,4.761904762,-0.3985628569381698,-0.44984027952181066,True,False,False,False,False,False,False,False,False,False,False,False,False,High
166-19-2553,1.2608056254737707,0.16769516767913598,0.9688678501052765,0.9688678501052763,2019-01-18,17,0.9688678501052764,4.761904762,0.9688678501052765,1.7041768477341757,False,False,False,True,False,True,False,False,False,False,True,False,False,Medium
737-88-5876,-1.2228264836547813,-0.5167749044806024,-0.9161238012962373,-0.9161238012962374,2019-03-19,11,-0.9161238012962374,4.761904762,-0.9161238012962373,-0.6244903168668905,False,False,False,True,False,True,False,False,False,True,False,True,False,Low
154-87-7367,0.362060845220471,0.8521652398388743,0.9164025339692597,0.9164025339692595,2019-03-15,14,0.9164025339692599,4.761904762,0.9164025339692597,-0.39162360040678423,False,True,True,False,True,True,False,False,False,True,False,False,True,High
885-56-0389,-0.125451554488357,-1.54348001272021,-1.0904812566309965,-1.0904812566309965,2019-02-12,17,-1.0904812566309967,4.761904762,-1.0904812566309965,-1.7306072200523972,False,True,True,False,False,True,True,False,False,False,False,False,False,Low
608-05-3804,-0.601257614622457,-1.54348001272021,-1.1443137471288638,-1.1443137471288638,2019-02-25,20,-1.144313747128864,4.761904762,-1.1443137471288638,-0.5080569586368376,True,False,False,False,False,True,False,False,False,False,False,False,False,Low
448-61-3783,1.297057515769702,0.8521652398388743,1.762683463954781,1.7626834639547806,2019-03-21,16,1.7626834639547804,4.761904762,1.762683463954781,-1.439523824477264,False,False,False,True,True,False,False,False,False,False,False,True,False,High
761-49-0439,-1.645387579916732,0.8521652398388743,-0.9005721929301868,-0.9005721929301868,2019-01-19,10,-0.9005721929301868,4.761904762,-0.9005721929301868,0.9473600192388287,True,False,False,False,False,False,False,False,False,False,False,False,True,High
490-95-0021,-0.8482236172634898,1.5366353119986127,0.10472820501808214,0.10472820501808194,2019-01-08,14,0.10472820501808211,4.761904762,0.10472820501808214,-0.566273637751864,True,False,False,False,False,False,False,True,False,False,False,False,True,High
115-38-7388,-1.7178913605085948,0.8521652398388743,-0.9661965622990154,-0.9661965622990155,2019-03-30,12,-0.9661965622990155,4.761904762,-0.9661965622990154,1.4713101312740688,False,True,True,False,False,False,True,False,False,False,False,True,False,High
311-13-6971,-0.8942937278479027,1.5366353119986127,0.05260468247252793,0.05260468247252784,2019-02-20,15,0.052604682472527815,4.761904762,0.05260468247252793,1.7041768477341757,True,False,False,False,False,True,False,False,False,False,True,True,False,High
291-55-6563,-0.8025311305363262,0.16769516767913598,-0.4318022836106624,-0.43180228361066253,2019-03-30,12,-0.43180228361066253,4.761904762,-0.4318022836106624,0.3069765489735357,False,False,False,True,False,False,False,False,False,True,False,False,True,Medium
548-48-3156,1.0448047791271795,-1.2012449766403408,-0.6020154916610622,-0.602015491661062,2019-03-19,13,-0.6020154916610622,4.761904762,-0.6020154916610622,0.3651932280885622,False,False,False,True,False,False,False,True,False,False,False,False,False,Low
460-93-5834,-0.38110290584612355,0.5099302037590051,0.04901584977267013,0.049015849772670005,2019-01-13,10,0.049015849772670095,4.761904762,0.04901584977267013,-1.1484404289021306,False,False,False,True,True,True,False,False,False,False,True,False,False,High
325-89-4209,1.2170012580328537,-1.54348001272021,-0.9385967298691565,-0.9385967298691564,2019-02-05,19,-0.9385967298691565,4.761904762,-0.9385967298691565,-0.1587568839466774,False,False,False,True,False,True,False,True,False,False,False,False,True,Low
884-80-6021,0.6720900320221342,1.5366353119986127,1.8248044490213675,1.8248044490213668,2019-03-23,13,1.8248044490213675,4.761904762,1.8248044490213675,1.4713101312740688,False,False,False,True,False,False,False,False,False,False,False,False,True,High
137-74-8729,-1.6419889652014885,0.8521652398388743,-0.8974960506160229,-0.8974960506160228,2019-03-13,12,-0.897496050616023,4.761904762,-0.8974960506160229,-0.10054020483165095,False,True,True,False,True,False,True,False,False,False,False,False,True,High
880-46-5796,0.8023702627731379,1.5366353119986127,1.9722029349083854,1.9722029349083847,2019-03-17,19,1.9722029349083852,4.761904762,1.9722029349083854,-0.7991403542119708,False,False,False,True,False,True,False,False,False,False,True,False,True,High
389-70-2397,1.0568887425591562,-0.1745398684007332,0.47301079874158725,0.4730107987415871,2019-02-21,10,0.47301079874158725,4.761904762,0.47301079874158725,0.13232651162845588,False,True,True,False,True,False,False,False,True,False,False,False,False,Medium
114-35-5271,0.08450731014224566,0.8521652398388743,0.6651842449792122,0.6651842449792121,2019-02-07,15,0.6651842449792119,4.761904762,0.6651842449792122,0.6562766236636954,True,False,False,False,True,False,False,False,False,False,False,False,False,High
607-76-6216,1.3903306085102756,-0.1745398684007332,0.661638136478162,0.661638136478162,2019-03-02,16,0.661638136478162,4.761904762,0.661638136478162,0.9473600192388287,False,True,True,False,False,False,True,False,False,False,False,True,False,Medium
715-20-1673,-1.030615940314895,-0.1745398684007332,-0.7078860563068679,-0.7078860563068679,2019-03-06,20,-0.707886056306868,4.761904762,-0.7078860563068679,1.4130934521590424,True,False,False,False,True,True,False,False,False,False,False,False,False,Medium
811-35-1094,-0.19720008736572123,0.16769516767913598,-0.02088093947694173,-0.020880939476941873,2019-02-06,15,-0.020880939476941848,4.761904762,-0.02088093947694173,1.122010056583909,True,False,False,False,False,True,False,False,False,False,False,True,False,Medium
699-88-1972,1.6422057212955492,0.8521652398388743,2.075082805637643,2.0750828056376425,2019-01-28,17,2.0750828056376425,4.761904762,2.075082805637643,-1.6141738618223438,True,False,False,False,True,True,False,False,True,False,False,True,False,High
781-84-8059,0.19137486174379373,0.5099302037590051,0.5024050475213752,0.5024050475213752,2019-01-18,16,0.502405047521375,4.761904762,0.5024050475213752,-1.1484404289021306,False,True,True,False,True,True,True,False,False,False,False,False,True,High
409-49-6995,-0.3172844739709941,0.16769516767913598,-0.10239871080228377,-0.10239871080228381,2019-02-05,10,-0.10239871080228376,4.761904762,-0.10239871080228377,1.0637933774688826,False,True,True,False,False,False,False,True,False,False,False,False,False,Medium
725-54-0677,1.1301477708655177,0.5099302037590051,1.2458915551752543,1.2458915551752539,2019-03-02,13,1.2458915551752543,4.761904762,1.2458915551752543,-0.9737903915570507,False,True,True,False,False,True,False,False,True,False,False,False,False,High
146-09-5432,-0.7791184513868706,1.1944002759187435,0.03320789621377268,0.033207896213772486,2019-02-09,19,0.03320789621377259,4.761904762,0.03320789621377268,-1.3813071453622374,False,False,False,True,False,True,False,True,False,False,False,False,True,High
377-79-7592,-0.40904707128257045,1.1944002759187435,0.41003532969884415,0.41003532969884393,2019-01-14,14,0.410035329698844,4.761904762,0.41003532969884415,0.3069765489735357,False,True,True,False,False,False,False,False,False,False,False,True,False,High
509-10-0516,-0.3663755754134014,-0.5167749044806024,-0.5285298697115923,-0.5285298697115923,2019-02-09,12,-0.5285298697115924,4.761904762,-0.5285298697115923,-1.0902237497871041,True,False,False,False,True,True,False,False,False,True,False,False,True,Low
595-94-9924,-1.0551614910360985,-0.1745398684007332,-0.721771420919413,-0.721771420919413,2019-03-26,20,-0.721771420919413,4.761904762,-0.721771420919413,-1.6141738618223438,False,False,False,True,False,False,False,False,True,False,False,True,False,Medium
865-41-9075,-1.6669121397799411,0.5099302037590051,-0.9693154288119871,-0.9693154288119872,2019-01-28,17,-0.9693154288119873,4.761904762,-0.9693154288119871,0.6562766236636954,False,False,False,True,True,True,False,True,False,False,False,False,False,High
545-07-8534,0.09998988828946652,-1.2012449766403408,-0.8158073824954496,-0.8158073824954497,2019-02-14,12,-0.8158073824954497,4.761904762,-0.8158073824954496,-0.566273637751864,False,True,True,False,True,False,False,False,True,False,False,False,True,Low
118-62-1812,0.8575033459315334,-0.5167749044806024,0.02534664363313169,0.025346643633131705,2019-03-24,17,0.025346643633131508,4.761904762,0.02534664363313169,0.5398432654336426,False,True,True,False,False,False,False,False,False,True,False,False,False,Low
450-42-3339,1.0927630089978386,1.5366353119986127,2.3007520237406074,2.300752023740607,2019-02-09,18,2.300752023740607,4.761904762,2.3007520237406074,1.0637933774688826,False,True,True,False,True,True,False,False,True,False,False,True,False,High
851-98-3555,1.027434081693712,-0.1745398684007332,0.456348361206533,0.45634836120653305,2019-03-24,14,0.45634836120653294,4.761904762,0.456348361206533,-0.21697356306170434,True,False,False,False,True,False,False,False,True,False,False,True,False,Medium
186-71-5196,0.901307713372451,-1.2012449766403408,-0.6344858827550138,-0.6344858827550139,2019-03-27,16,-0.6344858827550138,4.761904762,-0.6344858827550138,-0.44984027952181066,False,False,False,True,False,False,False,True,False,False,False,False,True,Low
624-01-8356,-0.25157792280961855,1.5366353119986127,0.7797705461818154,0.7797705461818154,2019-01-27,10,0.7797705461818155,4.761904762,0.7797705461818154,-1.6141738618223438,True,False,False,False,True,False,False,False,False,True,False,True,False,High
313-66-9943,-1.0015389033067,-0.8590099405604715,-0.9405193188155089,-0.940519318815509,2019-03-27,20,-0.940519318815509,4.761904762,-0.9405193188155089,0.19054319074348233,True,False,False,False,False,False,False,True,False,False,False,True,False,Low
151-27-8496,0.017290263551873037,-0.5167749044806024,-0.35489872575656617,-0.3548987257565663,2019-01-19,11,-0.3548987257565663,4.761904762,-0.35489872575656617,0.9473600192388287,False,True,True,False,True,False,False,False,False,False,False,False,True,Low
453-33-6436,1.4141209115169808,0.8521652398388743,1.8686394769982022,1.868639476998202,2019-02-07,10,1.8686394769982022,4.761904762,1.8686394769982022,-0.10054020483165095,False,False,False,True,True,False,False,False,False,True,False,False,False,High
522-57-8364,-0.16359156407053477,0.8521652398388743,0.44062585604525134,0.440625856045251,2019-01-31,10,0.44062585604525123,4.761904762,0.44062585604525134,0.3651932280885622,False,False,False,True,False,True,True,False,False,False,False,False,True,High
459-45-2396,1.6588211710145175,-0.8590099405604715,-0.037543377011995935,-0.03754337701199593,2019-02-25,18,-0.037543377011995935,4.761904762,-0.037543377011995935,-0.6827069959819174,False,False,False,True,False,False,False,True,False,False,False,False,False,Low
